"FLEET_ID","COMPANY_NO","DAY_ID","CNT_DRIVES","CNT_VEH_USED","SUM_INCOME_NETTO","SUM_KILOMETERS","SUM_MINUTES"
"MIL",892,21/04/2018,2938,412,23396.87,24316.03,125706
"MIL",892,22/04/2018,2533,379,20391.88,25049,126102
"MIL",892,23/04/2018,1815,406,14596.06,17741,102598
"MIL",892,24/04/2018,2109,437,15537.61,17188.02,90440
"MIL",892,25/04/2018,2139,408,18858.78,25491,125646
"MIL",892,26/04/2018,1822,423,15624.4,22039,126492
"MIL",892,27/04/2018,1949,418,14573.28,17200.03,100199
"MIL",892,28/04/2018,1812,409,13999.42,17647.03,82581
"MIL",892,29/04/2018,1649,388,13192.6,19099.03,113528
"MIL",892,30/04/2018,1734,413,16087.1,27244,150100
"MIL",892,01/05/2018,2038,408,19205.13,27878.04,172462
"MIL",892,02/05/2018,2107,416,19491.07,25046.03,159459
"MIL",892,03/05/2018,2225,432,16035.37,16535.02,92973
"MIL",892,04/05/2018,2354,438,17956.3,18499.03,109401
"MIL",892,05/05/2018,2471,421,18733.95,20674.04,99625
"MIL",892,06/05/2018,2455,409,19763.43,23795.02,116792
"MIL",892,07/05/2018,1954,427,14853.27,17287.02,89077
"MIL",892,08/05/2018,2126,436,15747.97,16528.03,85899
"MIL",892,09/05/2018,2298,433,18047.55,19435.02,95755
"MIL",892,10/05/2018,2186,424,16767.68,16699.02,91167
"MIL",892,11/05/2018,2482,435,19877.74,18966,104797
"MIL",892,12/05/2018,2484,416,19254.41,19142.02,97906
"MIL",892,13/05/2018,2393,408,19242.24,22069.05,116083
"MIL",892,14/05/2018,1894,430,14473.13,14410.02,78532
"MIL",892,15/05/2018,2147,449,16319.38,18141.01,90355
"MIL",892,16/05/2018,2324,440,17887.62,17942.03,93894
"MIL",892,17/05/2018,2233,445,17565.22,20349.02,94550
"MIL",892,18/05/2018,2311,448,16375.35,16730.02,83840
"MIL",892,19/05/2018,2488,417,18162.42,18711.01,89310
"MIL",892,20/05/2018,2396,413,19781.65,24111.06,122435
"MIL",892,21/05/2018,1936,427,14841.15,16717.02,83467
"MIL",892,22/05/2018,2160,443,16447.92,15889.01,89220
"MIL",892,23/05/2018,1933,421,15720.63,16235.02,80718
"MIL",892,24/05/2018,2075,430,15387.02,17104.02,82549
"MIL",892,25/05/2018,2283,434,17020.98,18193.02,89489
"MIL",892,26/05/2018,2419,422,19316.05,21906.02,101410
"MIL",892,27/05/2018,2138,402,17614.17,23220.02,107501
"MIL",892,28/05/2018,1914,419,15148.95,16990.02,96192
"MIL",892,29/05/2018,1992,422,15288.62,16310.01,82208
"MIL",892,30/05/2018,2206,436,15979.05,18004.05,86405
"MIL",892,31/05/2018,2196,429,15824.38,16352,85801
"MIL",892,01/06/2018,2340,446,18515.94,19451.02,99326
"MIL",892,02/06/2018,2453,409,19109.52,23924.08,105319
"MIL",892,03/06/2018,2132,408,19532.59,25567.01,128163
"MIL",892,04/06/2018,2256,440,20546.82,25855.03,127375
"MIL",892,05/06/2018,2022,432,15948.29,17173.01,82056
"MIL",892,06/06/2018,2193,444,17916.34,18992.04,94048
"MIL",892,07/06/2018,2216,445,18496.11,19872.03,100040
"MIL",892,08/06/2018,2356,449,18227.05,18896,95865
"MIL",892,09/06/2018,2372,436,18921.5,22278.06,102761
"MIL",892,10/06/2018,2083,418,18224.12,23747.01,116453
"MIL",892,11/06/2018,2090,429,14951.37,16426.01,85625
"MIL",892,12/06/2018,2060,441,15944.38,18106.03,87031
"MIL",892,13/06/2018,2321,450,17171.53,18827,89513
"MIL",892,14/06/2018,2123,441,16740.12,19319.06,86027
"MIL",892,15/06/2018,2236,432,16826.98,17204.04,96318
"MIL",892,16/06/2018,2370,418,17662.3,19979.01,92623
"MIL",892,17/06/2018,2253,415,19347.05,26302,133055
"MIL",892,18/06/2018,2156,441,16538.59,18098.05,93833
"MIL",892,19/06/2018,2142,446,17515.13,18174.02,91114
"MIL",892,20/06/2018,2261,445,20741.23,19186.01,90368
"MIL",892,21/06/2018,2229,436,18136.37,19966.01,96904
"MIL",892,22/06/2018,2373,456,16698.12,18102.03,84026
"MIL",892,23/06/2018,2233,433,17327.95,19882.01,89955
"MIL",892,24/06/2018,1991,412,18295.49,28108.01,133368
"MIL",892,25/06/2018,1936,435,17639.75,21515.01,115506
"MIL",892,26/06/2018,2076,432,18037.37,16894.03,84056
"MIL",892,27/06/2018,2217,441,17357.3,18689.01,95178
"MIL",892,28/06/2018,2267,438,16337.11,18959.02,86279
"MIL",892,29/06/2018,2393,457,17966.13,20390,101468
"MIL",892,30/06/2018,2184,417,16320.99,19774.99,87462
"MIL",892,01/07/2018,2021,420,18444.17,26632.01,134210
"MIL",892,02/07/2018,2000,437,17547.73,25674.01,114849
"MIL",892,03/07/2018,2040,417,15635.15,16596.04,78359
"MIL",892,04/07/2018,2115,430,16848.07,18983.04,93591
"MIL",892,05/07/2018,2362,441,19697.04,22356.01,108379
"MIL",892,06/07/2018,2314,448,19478.76,21172.01,109729
"MIL",892,07/07/2018,2196,414,17157.36,20620.03,98073
"MIL",892,08/07/2018,1995,410,17987.52,24238.01,118072
"MIL",892,09/07/2018,2018,430,17741.99,23184.01,118822
"MIL",892,10/07/2018,2041,425,15151.17,16929.01,83148
"MIL",892,11/07/2018,2248,439,17226.34,18703.04,95096
"MIL",892,12/07/2018,2146,439,16395.81,19502.03,90144
"MIL",892,13/07/2018,2117,437,15924.81,18240.01,81899
"MIL",892,14/07/2018,1965,408,15006.22,17950.01,78556
"MIL",892,15/07/2018,1916,424,18329.2,26856.03,134646
"MIL",892,16/07/2018,1937,435,16111.68,21671.03,107835
"MIL",892,17/07/2018,1899,425,14954.15,16809.01,85637
"MIL",892,18/07/2018,2116,441,15985.53,18602.03,86603
"MIL",892,19/07/2018,2233,441,17932.34,21177,100400
"MIL",892,20/07/2018,2305,443,17721.38,20441,99318
"MIL",892,21/07/2018,1965,412,14858.78,17438.01,83229
"MIL",892,22/07/2018,1807,407,19861.67,31029.02,163236
"MIL",892,23/07/2018,1798,414,15039.21,19418,109210
"MIL",892,24/07/2018,1943,424,19240.84,19301.03,97044
"MIL",892,25/07/2018,1767,398,14471.34,16628,82867
"MIL",892,26/07/2018,2214,439,17184.06,19739.04,95367
"MIL",892,27/07/2018,2109,433,15711.26,16951.02,83513
"MIL",892,28/07/2018,1806,399,14411.51,18104,87699
"MIL",892,29/07/2018,1707,419,17170.07,26541,140316
"MIL",892,30/07/2018,1703,405,19052.24,23601,118791
"MIL",892,31/07/2018,1866,408,14957.85,16001.01,76654
"MIL",892,01/08/2018,2081,416,17207.88,18993.01,99021
"MIL",892,02/08/2018,1983,420,14796.54,17696.04,83002
"MIL",892,03/08/2018,1816,409,15021.04,16743.02,88343
"MIL",892,04/08/2018,1375,343,11337.17,14123.03,59735
"MIL",892,05/08/2018,1231,347,12366.29,19802.01,94596
"MIL",892,06/08/2018,1325,377,10337.77,15660.03,78646
"MIL",892,07/08/2018,1374,383,12317.89,16138.02,88580
"MIL",892,08/08/2018,1429,384,12630.59,14910,68550
"MIL",892,09/08/2018,1412,381,10427.31,14343.02,70580
"MIL",892,10/08/2018,1312,376,10857.92,15004.03,86560
"MIL",892,11/08/2018,1039,322,8805.08,11758,52512
"MIL",892,12/08/2018,868,330,7176.11,9420,45636
"MIL",892,13/08/2018,854,319,7442.05,9793,61115
"MIL",892,14/08/2018,911,340,8331.55,9525,39336
"MIL",892,15/08/2018,823,308,7244.67,10470.01,44302
"MIL",892,16/08/2018,834,340,8839.37,12500,60728
"MIL",892,17/08/2018,805,312,7186.62,9356,52795
"MIL",892,18/08/2018,853,317,7387.39,10519.03,57753
"MIL",892,19/08/2018,913,331,8966.41,12362,77661
"MIL",892,20/08/2018,1021,356,8436.42,11566.03,79255
"MIL",892,21/08/2018,1034,352,8747.96,10868,61082
"MIL",892,22/08/2018,1046,351,8102.29,10023.04,45892
"MIL",892,23/08/2018,1106,358,8655.25,11016.02,66180
"MIL",892,24/08/2018,1244,362,8831.62,11585,57743
"MIL",892,25/08/2018,1248,341,8206.05,9694,47651
"MIL",892,26/08/2018,1219,356,10500.98,14696,85615
"MIL",892,27/08/2018,1207,354,10641.59,14379.01,82887
"MIL",892,28/08/2018,1363,356,9714.37,11242.02,63353
"MIL",892,29/08/2018,1518,369,10188.92,10582,58095
"MIL",892,30/08/2018,1607,361,11602.98,13418.01,60024
"MIL",892,31/08/2018,1940,404,13226.78,14378.04,69279
"MIL",892,01/09/2018,1756,378,13804.38,16767.02,75646
"MIL",892,02/09/2018,1759,398,14676.15,19266.02,101636
"MIL",892,03/09/2018,1692,392,13316.33,15423.02,77909
"MIL",892,04/09/2018,1865,424,12508.75,14557.06,80807
"MIL",892,05/09/2018,2147,427,13393.77,15985.09,81992
"MIL",892,06/09/2018,2046,427,15495.83,16662,89936
"MIL",892,07/09/2018,2264,425,15303.52,17207.07,86511
"MIL",892,08/09/2018,2465,400,17278.97,20945.07,104739
"MIL",892,09/09/2018,2162,386,17887.08,27178.06,130582
"MIL",892,10/09/2018,1901,397,13724.35,16067.08,81955
"MIL",892,11/09/2018,2090,410,15324.81,16474.05,82420
"MIL",892,12/09/2018,2228,423,17319.99,19423.07,100198
"MIL",892,13/09/2018,2280,424,16298.63,17664.02,88364
"MIL",892,14/09/2018,2302,447,18177.78,19640.03,106599
"MIL",892,15/09/2018,2556,423,19157.15,22049.04,105313
"MIL",892,16/09/2018,2423,405,19118.06,24958.07,118559
"MIL",892,17/09/2018,1972,414,15727.91,18615,110149
"MIL",892,18/09/2018,2073,410,15718.95,17667.04,92387
"MIL",892,19/09/2018,2350,429,16405.28,17226.07,91371
"MIL",892,20/09/2018,2235,415,17897.23,18396.01,98150
"MIL",892,21/09/2018,2404,432,19978.21,21573.06,111869
"MIL",892,22/09/2018,2658,418,19822.23,23020.02,113123
"MIL",892,23/09/2018,2428,399,21652.97,28192.05,157509
"MIL",892,24/09/2018,1823,399,14961.27,17713.03,92064
"MIL",892,25/09/2018,1986,397,15390.38,16617.06,84805
"MIL",892,26/09/2018,2075,408,15191.71,17250.02,79999
"MIL",892,27/09/2018,2152,426,16225.59,18520.05,89028
"MIL",892,28/09/2018,2229,424,16698.96,17220.04,89643
"MIL",892,29/09/2018,2388,406,17684.18,19830.04,95530
"MIL",892,30/09/2018,2304,409,20476.34,25171.06,140876
"MIL",892,01/10/2018,2138,409,17452.37,18521.03,107961
"MIL",892,02/10/2018,1829,408,14190.15,15185.01,80081
"MIL",892,03/10/2018,1999,418,18370.79,15222.02,84624
"MIL",892,04/10/2018,2188,421,17124.56,18664.05,91848
"MIL",892,05/10/2018,2257,424,18718.59,18590.02,110625
"MIL",892,06/10/2018,2417,408,19378.77,20943,103133
"MIL",892,07/10/2018,2198,388,19680.97,23475.06,119425
"MIL",892,08/10/2018,1783,389,14810.86,16084.01,85890
"MIL",892,09/10/2018,1811,394,15161.85,15400.01,75556
"MIL",892,10/10/2018,1954,416,16068.34,17569,90166
"MIL",892,11/10/2018,2444,420,19495.59,18456.05,106275
"MIL",892,12/10/2018,2308,437,18703.48,19295.04,104389
"MIL",892,13/10/2018,2572,412,20865.78,23719.06,112615
"MIL",892,14/10/2018,2303,403,20855.83,26544.02,135968
"MUC",89,01/03/2018,4353,755,50149.26,64867.05,212335
"MUC",89,02/03/2018,4780,758,51651.57,65749.06,221756
"MUC",89,03/03/2018,4700,752,48725.47,62540.05,224887
"MUC",89,04/03/2018,3942,716,45619.94,66355.67,215541
"MUC",89,05/03/2018,3513,752,41325.53,57536.02,176839
"MUC",89,06/03/2018,3551,713,38478.65,51154.07,167945
"MUC",89,07/03/2018,3586,738,39633.79,54037.02,168660
"MUC",89,08/03/2018,3940,743,44823.27,62117.08,188187
"MUC",89,09/03/2018,4462,759,50031.81,65529.06,203622
"MUC",89,10/03/2018,4281,762,45944.95,59029.09,206394
"MUC",89,11/03/2018,3722,715,38333.61,53910.02,165326
"MUC",89,12/03/2018,3571,755,41927.21,57377.03,177148
"MUC",89,13/03/2018,3520,720,38271.05,50989.04,164650
"MUC",89,14/03/2018,3641,729,38926.02,51318.05,161250
"MUC",89,15/03/2018,3724,747,42969.29,57346.02,172434
"MUC",89,16/03/2018,4679,773,53031.05,71991.05,219141
"MUC",89,17/03/2018,4856,753,50021.34,70282.07,225261
"MUC",89,18/03/2018,3911,706,39997.05,57777.04,177637
"MUC",89,19/03/2018,3756,761,42415.18,56407.04,183714
"MUC",89,20/03/2018,3902,750,44557.7,65607.02,184107
"MUC",89,21/03/2018,3817,748,43272.85,58537.04,175391
"MUC",89,22/03/2018,4053,750,48069.48,64030.06,198914
"MUC",89,23/03/2018,4689,745,50787.7,66379.05,213550
"MUC",89,24/03/2018,4752,742,51881.33,68775.06,232499
"MUC",89,25/03/2018,3803,717,41782.32,61617.05,176761
"MUC",89,26/03/2018,3355,738,38700.46,54098.01,169831
"MUC",89,27/03/2018,3506,702,38652.59,49786.06,162956
"MUC",89,28/03/2018,3565,690,42182.62,51746.03,171000
"MUC",89,29/03/2018,3755,674,47760.03,59912.03,195238
"MUC",89,30/03/2018,2739,617,34542.18,55052.01,151037
"MUC",89,31/03/2018,2722,541,35063.62,44428.04,198336
"MUC",89,01/04/2018,2820,623,32837.82,50668.05,214053
"MUC",89,02/04/2018,3035,681,43771.15,74354.03,400043
"MUC",89,03/04/2018,3319,700,41303.38,59051.03,256112
"MUC",89,04/04/2018,3320,709,38104.22,49118.04,176358
"MUC",89,05/04/2018,3670,715,41684.84,54780.06,185057
"MUC",89,06/04/2018,4283,727,46432.4,63114.06,188720
"MUC",89,07/04/2018,4645,723,50778.1,65624.04,229166
"MUC",89,08/04/2018,3774,716,44305.76,65580.05,200550
"MUC",89,09/04/2018,3328,707,45969.25,62871.07,186814
"MUC",89,10/04/2018,3400,700,38939.06,45589.03,168442
"MUC",89,11/04/2018,3684,702,43962.59,53062.04,181102
"MUC",89,12/04/2018,3608,705,46245.9,58988.05,190440
"MUC",89,13/04/2018,4205,718,49794.39,65221.06,199325
"MUC",89,14/04/2018,4462,714,52114.75,65061.09,235699
"MUC",89,15/04/2018,3622,683,41182.09,60914.07,176808
"MUC",89,16/04/2018,3524,718,44508.32,58286.04,187575
"MUC",89,17/04/2018,3299,688,41348.11,51684.01,168061
"MUC",89,18/04/2018,3432,709,44212.96,57755.02,181226
"MUC",89,19/04/2018,3673,714,49580.41,61247.06,197360
"MUC",89,20/04/2018,4310,721,53925.03,70903.13,211443
"MUC",89,21/04/2018,4583,717,58097.17,74372.65,260863
"MUC",89,22/04/2018,3872,698,48400.93,74679.06,225487
"MUC",89,23/04/2018,3268,704,42432.49,59807.07,172903
"MUC",89,24/04/2018,3332,703,42392.15,57384.6,176550
"MUC",89,25/04/2018,3625,696,45856.71,60620.04,192753
"MUC",89,26/04/2018,4001,703,52814.47,69006.09,207683
"MUC",89,27/04/2018,4224,712,56004.89,73513.06,217812
"MUC",89,28/04/2018,3544,602,48281.29,65142.08,201496
"MUC",89,29/04/2018,2994,616,41714.23,65334.06,185437
"MUC",89,30/04/2018,3953,716,45951.44,54714.03,194960
"MUC",89,01/05/2018,3754,700,39014.75,55511.04,164756
"MUC",89,02/05/2018,3417,705,44156.33,57046.04,188687
"MUC",89,03/05/2018,3650,713,44692.35,59854.04,186326
"MUC",89,04/05/2018,4185,744,49025.45,66895.12,201468
"MUC",89,05/05/2018,4252,730,50333.14,65294.06,219898
"MUC",89,06/05/2018,3746,717,46717.24,66866.07,206967
"MUC",89,07/05/2018,3367,711,45335.04,61693.06,196924
"MUC",89,08/05/2018,3324,720,44332.68,56933.03,180515
"MUC",89,09/05/2018,3882,726,54929.85,68093.03,215247
"MUC",89,10/05/2018,3315,713,40441.4,61329.05,166477
"MUC",89,11/05/2018,3229,609,40177.61,51618.1,167034
"MUC",89,12/05/2018,3817,670,49307.65,66516.04,212476
"MUC",89,13/05/2018,4016,721,48620.23,73506.05,204636
"MUC",89,14/05/2018,3414,729,47153.79,64688.04,191447
"MUC",89,15/05/2018,3648,721,45599.02,56939.05,186246
"MUC",89,16/05/2018,3981,719,50138.64,61848.03,206442
"MUC",89,17/05/2018,3928,714,50832.18,65475.06,205187
"MUC",89,18/05/2018,4020,719,51284.02,71236.05,206635
"MUC",89,19/05/2018,3756,652,45028.94,58416.02,193726
"MUC",89,20/05/2018,3319,646,38551.27,60987.03,184061
"MUC",89,21/05/2018,3554,676,46293.73,74199.02,280968
"MUC",89,22/05/2018,3237,687,43337.76,63727.04,226106
"MUC",89,23/05/2018,3335,695,39956.64,54490.04,182271
"MUC",89,24/05/2018,3528,699,40757.67,56186.05,171391
"MUC",89,25/05/2018,4083,723,49853.37,70560.02,200964
"MUC",89,26/05/2018,4115,721,51730.05,67670.03,224277
"MUC",89,27/05/2018,3467,689,40100.32,58800.04,177176
"MUC",89,28/05/2018,3319,719,41589.75,58925.05,174066
"MUC",89,29/05/2018,3312,725,40242.25,57032.02,168038
"MUC",89,30/05/2018,4132,743,52795.4,69503.04,206723
"MUC",89,31/05/2018,3384,737,45745.74,68619.06,194860
"MUC",89,01/06/2018,3260,629,43614.45,58089.07,175435
"MUC",89,02/06/2018,3751,723,46890.41,63707.04,196766
"MUC",89,03/06/2018,3530,685,42675.47,61443.04,187710
"MUC",89,04/06/2018,3490,723,45804.54,62505.08,186476
"MUC",89,05/06/2018,3274,705,42392.97,58833.04,177459
"MUC",89,06/06/2018,3567,709,42376.67,53994.08,178584
"MUC",89,07/06/2018,3836,702,48363.97,62394.02,197227
"MUC",89,08/06/2018,4435,726,54756.8,71799.04,219553
"MUC",89,09/06/2018,4266,711,52528.91,65836.06,223069
"MUC",89,10/06/2018,3893,687,45594.19,67915.08,206804
"MUC",89,11/06/2018,3397,697,46044.81,63723.06,193217
"MUC",89,12/06/2018,3692,710,44540.81,54591.02,189175
"MUC",89,13/06/2018,4365,703,53584.82,65339.04,220855
"MUC",89,14/06/2018,4337,709,57252.42,71990.06,250814
"MUC",89,15/06/2018,4219,703,53726.32,74245.04,214330
"MUC",89,16/06/2018,3969,666,52668.23,70352.06,232325
"MUC",89,17/06/2018,4061,673,45213.27,64946.06,194126
"MUC",89,18/06/2018,3466,699,46183.25,63858.03,188012
"MUC",89,19/06/2018,3218,703,41565.64,54487.07,171040
"MUC",89,20/06/2018,3482,708,46531.13,60530.03,195815
"MUC",89,21/06/2018,3744,697,48816.18,65039.03,195701
"MUC",89,22/06/2018,4156,726,52311.26,71642.04,216005
"MUC",89,23/06/2018,4343,702,49184.7,65569.02,218797
"MUC",89,24/06/2018,3603,675,43234.43,64955,190098
"MUC",89,25/06/2018,3413,702,43933.28,61299.07,182137
"MUC",89,26/06/2018,3324,695,41432.75,54874.03,173093
"MUC",89,27/06/2018,3693,715,43100.02,57440.06,180169
"MUC",89,28/06/2018,4244,719,55480.54,66374.06,225651
"MUC",89,29/06/2018,4602,723,58173.26,75094.07,237812
"MUC",89,30/06/2018,4310,703,51564.6,68409.06,236835
"MUC",89,01/07/2018,3776,688,50250.83,70130.03,230511
"MUC",89,02/07/2018,3286,687,45187.84,61670.03,188257
"MUC",89,03/07/2018,3414,704,44293.91,56581.03,189130
"MUC",89,04/07/2018,3502,707,44192.09,58438.03,187570
"MUC",89,05/07/2018,3764,703,48134.37,64598.02,199113
"MUC",89,06/07/2018,4684,711,57948.87,73720.07,237833
"MUC",89,07/07/2018,4279,707,49141.85,64378.09,215851
"MUC",89,08/07/2018,3471,687,46508.45,69459.01,220643
"MUC",89,09/07/2018,3246,692,44324.15,59558.05,190803
"MUC",89,10/07/2018,3657,693,44277.4,56735.03,194813
"MUC",89,11/07/2018,3456,695,43975.85,55962.03,189638
"MUC",89,12/07/2018,3507,702,44759.16,61272.07,184692
"MUC",89,13/07/2018,4157,708,53498.95,70887.06,223898
"MUC",89,14/07/2018,4147,685,50178.28,67600.05,232078
"MUC",89,15/07/2018,3969,666,48533.3,69138.09,219018
"MUC",89,16/07/2018,3491,695,44469.77,59397.04,189257
"MUC",89,17/07/2018,3416,701,40764.32,53296.04,172466
"MUC",89,18/07/2018,3228,702,40577.21,54579.03,178783
"MUC",89,19/07/2018,3442,711,45925.35,61618.01,203533
"MUC",89,20/07/2018,4322,734,54154.43,71588.07,232322
"MUC",89,21/07/2018,4433,710,49622.05,63513.04,217525
"MUC",89,22/07/2018,4036,696,44908.75,62501.06,197997
"MUC",89,23/07/2018,3324,720,41359.86,57015.01,177192
"MUC",89,24/07/2018,3309,711,42116.8,55752.01,177986
"MUC",89,25/07/2018,3076,704,37895.15,48287.04,169750
"MUC",89,26/07/2018,3686,721,49973.89,65092.04,218225
"MUC",89,27/07/2018,4131,726,51557.02,69332.08,221750
"MUC",89,28/07/2018,4199,710,54766.04,74666.03,262455
"MUC",89,29/07/2018,3609,665,51548.12,74617.03,249665
"MUC",89,30/07/2018,3357,695,46343.33,61741.01,207179
"MUC",89,31/07/2018,3538,708,50274.26,65024.02,217962
"MUC",89,01/08/2018,3496,710,46654.42,59979.01,201092
"MUC",89,02/08/2018,3663,710,49528.38,66482.07,213461
"MUC",89,03/08/2018,3931,714,50564.56,69995.09,207297
"MUC",89,04/08/2018,3249,603,47188.59,66997.03,224858
"MUC",89,05/08/2018,3265,685,50209.17,76149.07,251262
"MUC",89,06/08/2018,3245,700,44041.31,61724.04,189026
"MUC",89,07/08/2018,3324,677,43058.81,57614,190575
"MUC",89,08/08/2018,3311,679,43450.89,60218.06,183056
"MUC",89,09/08/2018,3794,704,48164.21,66981.04,204546
"MUC",89,10/08/2018,4030,691,50788.39,69693.03,203394
"MUC",89,11/08/2018,2687,523,40942.91,60008.02,186437
"MUC",89,12/08/2018,2613,643,42096.92,68270.05,190093
"MUC",89,13/08/2018,3364,680,42463.83,61405.03,181047
"MUC",89,14/08/2018,3510,631,43072.21,57497.07,178556
"MUC",89,15/08/2018,2802,590,40660.75,64418.05,173045
"MUC",89,16/08/2018,2907,591,40217.22,58806.04,163078
"MUC",89,17/08/2018,3360,614,44208.07,65221.05,184727
"MUC",89,18/08/2018,3206,646,44030.85,63020.05,197073
"MUC",89,19/08/2018,3127,640,43082.82,67509.04,199500
"MUC",89,20/08/2018,2977,660,39636.75,58824.07,172791
"MUC",89,21/08/2018,3050,659,37600.33,54332.05,161117
"MUC",89,22/08/2018,3185,663,38375.64,56804.03,173080
"MUC",89,23/08/2018,3236,670,42472.11,59829.05,170044
"MUC",89,24/08/2018,3791,669,47036.08,66235.02,192841
"MUC",89,25/08/2018,3476,585,43201.64,56849.01,183566
"MUC",89,26/08/2018,3229,635,39506.27,60582.04,173291
"MUC",89,27/08/2018,3009,666,38517.37,56141.04,163889
"MUC",89,28/08/2018,3015,671,40491.54,53006,168960
"MUC",89,29/08/2018,3462,668,44115.36,59406.04,187924
"MUC",89,30/08/2018,3858,679,47873.89,63343.03,190806
"MUC",89,31/08/2018,4217,687,55022.54,71110.01,226923
"MUC",89,01/09/2018,4000,640,50979.96,63267.05,213100
"MUC",89,02/09/2018,3316,637,40318.3,59343.03,176583
"MUC",89,03/09/2018,3272,684,43319,63447,182881
"MUC",89,04/09/2018,3635,684,41746.92,54396.03,176365
"MUC",89,05/09/2018,3373,679,43303.66,60167.03,178170
"MUC",89,06/09/2018,3300,691,42265.21,57061.04,180457
"MUC",89,07/09/2018,4198,697,53419.67,72985.05,214311
"MUC",89,08/09/2018,3949,684,49296.53,68227.04,210038
"MUC",89,09/09/2018,3374,653,43645.03,66505.09,200453
"MUC",89,10/09/2018,3286,671,45879.44,64666.04,188287
"MUC",89,11/09/2018,3287,675,44519.68,60456.06,181704
"MUC",89,12/09/2018,3289,664,45843.7,61775.03,191732
"MUC",89,13/09/2018,3549,676,47965.88,65192.01,200522
"MUC",89,14/09/2018,4077,677,53389.95,72256.07,220238
"MUC",89,15/09/2018,4165,672,51956.21,72435.1,221195
"MUC",89,16/09/2018,3567,650,49832.86,76452.09,226264
"MUC",89,17/09/2018,3183,673,45403.95,63902.04,196007
"MUC",89,18/09/2018,3318,667,44309.17,58358.09,186433
"MUC",89,19/09/2018,3131,656,42659.45,57172,184371
"MUC",89,20/09/2018,3331,670,44383.15,59071.02,189047
"MUC",89,21/09/2018,4429,664,54130.27,70394.02,227848
"MUC",89,22/09/2018,4051,659,48498.26,64679.08,211029
"MUC",89,23/09/2018,3583,632,43904.01,59123.05,187431
"MUC",89,24/09/2018,3578,668,50088.74,67703.03,203096
"MUC",89,25/09/2018,3589,660,47638.26,61137.02,200014
"MUC",89,26/09/2018,3561,675,48388.23,63061.07,215674
"MUC",89,27/09/2018,3745,679,51520.23,64604.06,224429
"MUC",89,28/09/2018,4389,700,59467.68,76147.07,251125
"MUC",89,29/09/2018,3972,679,52214.78,69099.01,221139
"MUC",89,30/09/2018,3480,635,46460.12,67659.08,217441
"MUC",89,01/10/2018,3659,680,47217.24,57460,211843
"MUC",89,02/10/2018,3765,679,46317.41,59871.05,191395
"MUC",89,03/10/2018,3469,649,42553.43,63840.06,178668
"MUC",89,04/10/2018,3499,658,45663.51,60223.03,203800
"MUC",89,05/10/2018,3999,679,49716.83,66870.06,213531
"MUC",89,06/10/2018,3815,649,45501.09,62983.07,209251
"MUC",89,07/10/2018,3574,628,45312.28,64753.04,193350
"MUC",89,08/10/2018,2864,672,43919.37,60480.01,188795
"MUC",89,09/10/2018,2863,636,39904.42,55053.03,169913
"MUC",89,10/10/2018,3196,653,44215.81,59953.05,194539
"MUC",89,11/10/2018,3553,675,48753.96,66745.06,202123
"MUC",89,12/10/2018,4037,695,52438.56,69696.05,213223
"MUC",89,13/10/2018,3995,690,54353.84,75376.11,252356
"MUC",89,14/10/2018,3623,651,50048.68,79322.06,232645
"VIE",889,01/03/2018,3086,649,24260.15,24783.04,114211
"VIE",889,02/03/2018,3130,645,26408.18,26448.02,122320
"VIE",889,03/03/2018,2812,611,23271.73,26037.03,108669
"VIE",889,04/03/2018,2436,600,19972.38,26100.99,95743
"VIE",889,05/03/2018,2581,644,19196.65,20506,91098
"VIE",889,06/03/2018,2669,635,19029.49,20948.02,91415
"VIE",889,07/03/2018,2620,620,19082.49,20134,88329
"VIE",889,08/03/2018,2743,616,21289.09,23235.01,100932
"VIE",889,09/03/2018,3036,643,22989.75,25422.04,103507
"VIE",889,10/03/2018,2688,625,22757.44,27237.01,103701
"VIE",889,11/03/2018,2390,622,20259.68,27228.01,97465
"VIE",889,12/03/2018,2447,605,18365.38,18483.02,83323
"VIE",889,13/03/2018,2465,605,18082.2,19910.01,82214
"VIE",889,14/03/2018,2654,615,19743.22,20815.01,90680
"VIE",889,15/03/2018,2599,612,19126.67,21087.05,88341
"VIE",889,16/03/2018,3076,656,23243.8,25071.04,108698
"VIE",889,17/03/2018,2966,648,24147.86,26314.03,107712
"VIE",889,18/03/2018,2469,617,18827.6,25782,86908
"VIE",889,19/03/2018,2683,636,19406.14,21841.03,100564
"VIE",889,20/03/2018,2666,611,18717.01,21241.02,93043
"VIE",889,21/03/2018,2456,612,18067.12,20050.99,84892
"VIE",889,22/03/2018,2579,608,20950.94,29948.02,104389
"VIE",889,23/03/2018,3065,611,22890.35,25307.02,111013
"VIE",889,24/03/2018,2675,620,22401.7,27682.03,106708
"VIE",889,25/03/2018,2403,630,20173.1,28832.01,99445
"VIE",889,26/03/2018,2402,601,17887.9,21403.01,91893
"VIE",889,27/03/2018,2606,619,19556.38,22270.01,98939
"VIE",889,28/03/2018,2588,627,19420.63,21635,90773
"VIE",889,29/03/2018,2661,610,20582.98,23869,101032
"VIE",889,30/03/2018,2834,618,22175.45,26720.99,111004
"VIE",889,31/03/2018,2165,550,18782.62,21422.02,97371
"VIE",889,01/04/2018,2130,535,19918.25,30182.03,148417
"VIE",889,02/04/2018,2258,584,25102.24,39950,250701
